2009.08.13,16:30,45.37820,45.45053,45.33540,45.35817,460
2009.08.13,16:45,45.35768,45.41103,45.33850,45.34840,551
2009.08.13,17:00,45.34980,45.39990,45.32018,45.32978,626
2009.08.13,17:15,45.32973,45.37430,45.30773,45.33343,584
2009.08.13,17:30,45.33418,45.36635,45.30540,45.36635,399
2009.08.13,17:45,45.34755,45.38763,45.32288,45.33243,416
2009.08.13,18:00,45.33250,45.38260,45.32790,45.34330,1896
2009.08.13,18:15,45.34320,45.37510,45.32400,45.33073,662
2009.08.13,18:30,45.33070,45.35690,45.31335,45.31520,702
2009.08.13,18:45,45.31526,45.35905,45.31228,45.33070,545
2009.08.13,19:00,45.33075,45.33075,45.33075,45.33075,1
2009.08.13,22:15,45.33280,45.33280,45.33280,45.33280,1
2009.08.14,06:45,45.33075,45.33075,45.33075,45.33075,1
2009.08.14,07:00,45.30590,45.33910,45.28480,45.32463,869
2009.08.14,07:15,45.32440,45.35253,45.28783,45.30598,773
2009.08.14,07:30,45.30603,45.31673,45.30070,45.30070,1060
2009.08.14,07:45,45.30340,45.36175,45.30173,45.34953,818
2009.08.14,08:00,45.34718,45.43315,45.28730,45.40355,737
2009.08.14,08:15,45.40220,45.40225,45.27083,45.29550,974
2009.08.14,08:30,45.29590,45.32455,45.12298,45.14213,761
2009.08.14,08:45,45.14248,45.19443,45.13940,45.17808,989
2009.08.14,09:00,45.17813,45.28235,45.14215,45.21120,911
2009.08.14,09:15,45.21115,45.24780,45.17290,45.19815,936
2009.08.14,09:30,45.19835,45.21895,45.16008,45.18858,1086
2009.08.14,09:45,45.18898,45.20925,45.17075,45.18985,938
2009.08.14,10:00,45.18970,45.19410,45.03243,45.13330,773
2009.08.14,10:15,45.12553,45.12850,45.00550,45.00550,868
